in:Inventory,in:Wall Length,in:Wall Height,in:Door,in:Curve Frequency,in:Curve Amplitude,out:Leftover inventory[m2],out:Displacement Average[cm],out:Uncovered Wall Area[m2],out:Average Mapping Tolerance
0,400,300,0.25,8,4,527.037133,253.174277,44.189277,0.450463
0,400,300,0.25,8,4,526.507462,246.520698,43.659606,0.441886
1,400,300,0.25,8,4,1155.932783,245.59406,46.789976,0.566728
1,400,300,0.25,8,4,1155.054387,123.369728,45.91158,0.354604
1,400,300,0.25,8,4,1137.772973,231.073999,28.630166,0.347857
1,400,300,0.25,8,4,1131.030283,173.699014,21.887476,0.346864
1,400,300,0.25,8,4,1153.634373,218.75695,44.491566,0.45864
1,400,300,0.25,8,4,1140.061403,252.217298,30.918597,0.355073
1,400,300,0.25,8,4,1138.669971,229.687013,29.527164,0.348544
2,400,300,0.25,8,4,1231.595283,172.628842,11.396226,0.116452
2,400,300,0.25,8,4,1227.735637,182.284298,7.53658,0.087124
2,400,300,0.25,8,4,1227.254223,155.929851,7.055166,0.109012
2,400,300,0.25,8,4,1229.599033,148.292825,9.399976,0.164802
2,400,300,0.25,8,4,1231.040623,167.606777,10.841566,0.099069
2,400,300,0.25,8,4,1227.955153,177.151386,7.756097,0.105715
2,400,300,0.25,8,4,1227.713721,147.574814,7.514664,0.10666
3,400,300,0.25,8,4,362.926689,194.563994,16.542238,0.061788
3,400,300,0.25,8,4,359.576689,183.113765,13.192238,0.057707
3,400,300,0.25,8,4,360.951689,181.890124,14.567238,0.058887
3,400,300,0.25,8,4,360.276689,188.011741,13.892238,0.058279
3,400,300,0.25,8,4,360.201689,183.687743,13.817238,0.058291
3,400,300,0.25,8,4,360.376689,180.786445,13.992238,0.058243
3,400,300,0.25,8,4,359.514189,183.7974,13.129738,0.057735
0,600,300,0.25,8,4,525.473965,96.595195,167.829465,0.461544
0,600,300,0.25,8,4,531.952604,194.348366,174.308104,0.272972
0,600,300,0.25,8,4,519.601779,112.674208,161.957279,0.387629
0,600,300,0.25,8,4,548.866149,100.87975,191.221649,0.601059
0,600,300,0.25,8,4,520.142129,103.085279,162.497629,0.388461
0,600,300,0.25,8,4,515.981809,148.813798,158.337309,0.375792
0,600,300,0.25,8,4,519.601779,169.711412,161.957279,0.381997
1,600,300,0.25,8,4,1104.932106,151.229535,120.992655,0.289727
1,600,300,0.25,8,4,1110.6507,116.865705,126.711249,0.161256
1,600,300,0.25,8,4,1105.091372,144.942468,121.151921,0.26522
1,600,300,0.25,8,4,1097.935641,126.682972,113.99619,0.273496
1,600,300,0.25,8,4,1105.555064,138.306287,121.615613,0.265499
1,600,300,0.25,8,4,1104.73715,118.218053,120.797699,0.258019
1,600,300,0.25,8,4,1108.541494,149.283219,124.602043,0.262171
2,600,300,0.25,8,4,1180.900856,102.317622,85.905155,0.081136
2,600,300,0.25,8,4,1182.73195,126.592933,87.736249,0.044036
2,600,300,0.25,8,4,1182.791372,127.164127,87.795671,0.067877
2,600,300,0.25,8,4,1182.904391,94.560768,87.90869,0.101629
2,600,300,0.25,8,4,1184.761314,97.643344,89.765613,0.071184
2,600,300,0.25,8,4,1187.7434,86.003532,92.747699,0.083326
2,600,300,0.25,8,4,1181.660244,87.819054,86.664543,0.062248
3,600,300,0.25,8,4,311.188175,124.601436,90.007079,0.025473
3,600,300,0.25,8,4,311.208641,147.718522,90.027546,0.030816
3,600,300,0.25,8,4,312.421141,142.218736,91.240046,0.032328
3,600,300,0.25,8,4,310.839891,149.280652,89.658796,0.031002
3,600,300,0.25,8,4,310.758641,151.187655,89.577546,0.031082
3,600,300,0.25,8,4,310.539891,148.406015,89.358796,0.030736
3,600,300,0.25,8,4,311.258641,151.638016,90.077546,0.031105
0,800,300,0.25,8,4,431.82793,126.835047,209.516437,0.152561
0,800,300,0.25,8,4,433.882433,132.011035,211.57094,0.184064
0,800,300,0.25,8,4,398.940863,163.562225,176.62937,0.213513
0,800,300,0.25,8,4,407.666664,136.315711,185.355171,0.216541
0,800,300,0.25,8,4,407.057148,173.375622,184.745655,0.303805
0,800,300,0.25,8,4,400.996229,169.211132,178.684736,0.202677
0,800,300,0.25,8,4,401.541785,162.397569,179.230292,0.214891
1,800,300,0.25,8,4,973.969736,131.649808,125.363292,0.085718
1,800,300,0.25,8,4,976.79423,118.416888,128.187786,0.098221
1,800,300,0.25,8,4,987.425796,130.783717,138.819352,0.149845
1,800,300,0.25,8,4,994.153972,100.591737,145.547528,0.148058
1,800,300,0.25,8,4,1010.965084,141.339052,162.35864,0.249019
1,800,300,0.25,8,4,986.569223,130.916346,137.962779,0.135701
1,800,300,0.25,8,4,985.968276,125.988409,137.361832,0.143739
2,800,300,0.25,8,4,1044.257236,101.470087,84.594542,0.032672
2,800,300,0.25,8,4,1042.86298,89.529746,83.200286,0.032215
2,800,300,0.25,8,4,1050.419546,79.923539,90.756852,0.036662
2,800,300,0.25,8,4,1051.603972,102.204322,91.941278,0.033178
2,800,300,0.25,8,4,1051.065084,78.205257,91.40239,0.035889
2,800,300,0.25,8,4,1052.575473,74.17154,92.912779,0.037056
2,800,300,0.25,8,4,1049.474526,77.885289,89.811832,0.037276
3,800,300,0.25,8,4,176.953033,121.906699,91.104946,0.02138
3,800,300,0.25,8,4,177.946783,119.135338,92.098696,0.021953
3,800,300,0.25,8,4,179.690831,101.433424,93.842743,0.016284
3,800,300,0.25,8,4,177.253033,121.92784,91.404946,0.021429
3,800,300,0.25,8,4,180.342049,100.396235,94.493961,0.016262
3,800,300,0.25,8,4,177.728033,115.653701,91.879946,0.021787
3,800,300,0.25,8,4,180.572607,96.345185,94.724519,0.01625
0,400,240,0.5,8,4,719.046528,66.067069,158.005322,0.562626
0,400,240,0.5,8,4,714.701784,71.09048,153.660579,0.598677
0,400,240,0.5,8,4,721.451142,68.625567,160.409936,0.706373
0,400,240,0.5,8,4,702.98399,60.887225,141.942784,0.570764
0,400,240,0.5,8,4,718.585419,67.484124,157.544213,0.707305
0,400,240,0.5,8,4,725.152732,68.624261,164.111526,0.694104
0,400,240,0.5,8,4,718.724698,67.484121,157.683492,0.703834
1,400,240,0.5,8,4,1326.618232,101.530202,139.282075,0.354003
1,400,240,0.5,8,4,1325.786017,62.173796,138.44986,0.429368
1,400,240,0.5,8,4,1330.234311,78.309706,142.898155,0.432859
1,400,240,0.5,8,4,1320.677665,79.565045,133.341508,0.436018
1,400,240,0.5,8,4,1327.368588,83.493244,140.032431,0.433392
1,400,240,0.5,8,4,1333.935902,76.728966,146.599745,0.425848
1,400,240,0.5,8,4,1327.507867,82.989911,140.17171,0.431408
2,400,240,0.5,8,4,1375.936982,124.67072,77.544575,0.033517
2,400,240,0.5,8,4,1376.223517,133.093176,77.83111,0.038533
2,400,240,0.5,8,4,1374.934311,132.229065,76.541905,0.037238
2,400,240,0.5,8,4,1373.890165,174.779188,75.497758,0.041124
2,400,240,0.5,8,4,1373.124838,131.777327,74.732431,0.037963
2,400,240,0.5,8,4,1374.910902,145.124306,76.518495,0.034303
2,400,240,0.5,8,4,1375.664117,127.326158,77.27171,0.039586
3,400,240,0.5,8,4,528.35645,169.848938,103.778649,0.015662
3,400,240,0.5,8,4,528.35645,164.742797,103.778649,0.015527
3,400,240,0.5,8,4,528.35645,164.29786,103.778649,0.016037
3,400,240,0.5,8,4,528.35645,169.499542,103.778649,0.01579
3,400,240,0.5,8,4,528.35645,162.941121,103.778649,0.015901
3,400,240,0.5,8,4,528.35645,163.604697,103.778649,0.01585
3,400,240,0.5,8,4,528.35645,176.813165,103.778649,0.01568
0,600,240,0.5,8,4,761.695469,65.151521,300.816948,0.677856
0,600,240,0.5,8,4,756.374399,70.505656,295.495877,0.708734
0,600,240,0.5,8,4,747.563887,219.86951,286.685366,0.11941
0,600,240,0.5,8,4,749.977143,238.32464,289.098622,0.118291
0,600,240,0.5,8,4,747.563887,239.85109,286.685366,0.11941
0,600,240,0.5,8,4,744.977903,239.289258,284.099382,0.119917
0,600,240,0.5,8,4,748.540214,213.908482,287.661693,0.118558
1,600,240,0.5,8,4,1352.613553,168.381256,265.440081,0.327922
1,600,240,0.5,8,4,1347.292482,152.903568,260.11901,0.341584
1,600,240,0.5,8,4,1342.171176,232.143654,254.997704,0.064553
1,600,240,0.5,8,4,1348.0122,187.503506,260.838728,0.070022
1,600,240,0.5,8,4,1342.171176,257.311661,254.997704,0.064553
1,600,240,0.5,8,4,1340.309727,279.563626,253.136255,0.064605
1,600,240,0.5,8,4,1346.627982,171.228188,259.45451,0.070237
2,600,240,0.5,8,4,1352.613553,99.987465,154.383831,0.018077
2,600,240,0.5,8,4,1347.292482,123.940446,149.06276,0.018695
2,600,240,0.5,8,4,1342.171176,127.965524,143.941454,0.009457
2,600,240,0.5,8,4,1348.0122,115.463647,149.782478,0.009397
2,600,240,0.5,8,4,1342.171176,150.867274,143.941454,0.009939
2,600,240,0.5,8,4,1340.309727,129.557387,142.080005,0.009635
2,600,240,0.5,8,4,1346.627982,129.053472,148.39826,0.009474
3,600,240,0.5,8,4,468.247871,122.367332,143.832755,0.011131
3,600,240,0.5,8,4,468.247871,134.727079,143.832755,0.011296
3,600,240,0.5,8,4,468.247871,142.248238,143.832755,0.011354
3,600,240,0.5,8,4,468.247871,135.993529,143.832755,0.01138
3,600,240,0.5,8,4,468.247871,139.896703,143.832755,0.011581
3,600,240,0.5,8,4,468.247871,139.198378,143.832755,0.011516
3,600,240,0.5,8,4,468.247871,138.677666,143.832755,0.011307
0,800,240,0.5,8,4,705.891273,144.386265,353.279157,0.185658
0,800,240,0.5,8,4,705.891273,169.0702,353.279157,0.210472
0,800,240,0.5,8,4,706.212596,224.093008,353.600481,0.147577
0,800,240,0.5,8,4,705.891273,134.482888,353.279157,0.410532
0,800,240,0.5,8,4,706.212596,225.713825,353.600481,0.147577
0,800,240,0.5,8,4,706.212596,264.056569,353.600481,0.09666
0,800,240,0.5,8,4,707.328202,153.829802,354.716087,0.405264
1,800,240,0.5,8,4,1284.038809,84.304403,305.131742,0.089731
1,800,240,0.5,8,4,1284.461918,180.33222,305.554852,0.109321
1,800,240,0.5,8,4,1287.48756,171.873797,308.580493,0.073587
1,800,240,0.5,8,4,1284.429867,142.473131,305.522801,0.173273
1,800,240,0.5,8,4,1287.48756,172.718231,308.580493,0.073587
1,800,240,0.5,8,4,1290.496266,149.268253,311.5892,0.054509
1,800,240,0.5,8,4,1285.866796,147.123615,306.95973,0.171358
2,800,240,0.5,8,4,1284.038809,64.020096,194.075492,0.009313
2,800,240,0.5,8,4,1284.461918,60.1635,194.498602,0.009616
2,800,240,0.5,8,4,1287.48756,58.533761,197.524243,0.007941
2,800,240,0.5,8,4,1284.429867,71.78387,194.466551,0.013503
2,800,240,0.5,8,4,1287.48756,60.518105,197.524243,0.008224
2,800,240,0.5,8,4,1290.496266,48.745773,200.53295,0.006578
2,800,240,0.5,8,4,1285.866796,67.380314,195.90348,0.013384
3,800,240,0.5,8,4,427.545101,55.454279,211.396391,0.007695
3,800,240,0.5,8,4,427.545101,57.333432,211.396391,0.007811
3,800,240,0.5,8,4,427.545101,57.088731,211.396391,0.007642
3,800,240,0.5,8,4,427.545101,54.853133,211.396391,0.007597
3,800,240,0.5,8,4,427.545101,55.897321,211.396391,0.007746
3,800,240,0.5,8,4,427.545101,57.389568,211.396391,0.007607
3,800,240,0.5,8,4,427.545101,59.620485,211.396391,0.007705
0,400,270,0.5,8,4,655.410647,49.446125,133.466116,0.608367
0,400,270,0.5,8,4,648.526082,51.051578,126.581551,0.636346
0,400,270,0.5,8,4,662.00718,48.065026,140.062649,0.652011
0,400,270,0.5,8,4,657.100887,50.726862,135.156356,0.661053
0,400,270,0.5,8,4,660.750863,53.98394,138.806332,0.655876
0,400,270,0.5,8,4,664.346934,44.033026,142.402403,0.644107
0,400,270,0.5,8,4,662.313767,54.436996,140.369237,0.649723
1,400,270,0.5,8,4,1234.763557,59.12555,86.524075,0.291911
1,400,270,0.5,8,4,1246.959161,76.19066,98.719679,0.419101
1,400,270,0.5,8,4,1240.820389,114.592004,92.580907,0.350686
1,400,270,0.5,8,4,1237.535369,119.3832,89.295887,0.353537
1,400,270,0.5,8,4,1239.677748,109.25844,91.438266,0.351688
1,400,270,0.5,8,4,1236.867134,108.565513,88.627652,0.322691
1,400,270,0.5,8,4,1244.472686,136.077072,96.233204,0.378543
2,400,270,0.5,8,4,1333.469807,98.010102,74.174075,0.142759
2,400,270,0.5,8,4,1332.196661,122.139723,72.900929,0.101402
2,400,270,0.5,8,4,1333.301639,171.235546,74.005907,0.118752
2,400,270,0.5,8,4,1335.366619,173.145273,76.070887,0.153317
2,400,270,0.5,8,4,1332.683998,173.360509,73.388266,0.121396
2,400,270,0.5,8,4,1332.235884,157.847392,72.940152,0.129843
2,400,270,0.5,8,4,1334.228936,127.56672,74.933204,0.110224
3,400,270,0.5,8,4,459.102496,204.680082,73.62137,0.056067
3,400,270,0.5,8,4,459.012337,207.243681,73.531211,0.057413
3,400,270,0.5,8,4,459.037337,207.678421,73.556211,0.057416
3,400,270,0.5,8,4,459.637337,222.132506,74.156211,0.058166
3,400,270,0.5,8,4,459.637337,212.163038,74.156211,0.057993
3,400,270,0.5,8,4,459.187337,221.4675,73.706211,0.057633
3,400,270,0.5,8,4,459.587337,230.222876,74.106211,0.058166
0,600,270,0.5,8,4,713.797821,42.343245,304.53631,0.734851
0,600,270,0.5,8,4,710.062669,51.50692,300.801158,0.761433
0,600,270,0.5,8,4,721.868897,193.606702,312.607386,0.178987
0,600,270,0.5,8,4,719.701025,206.452983,310.439514,0.182381
0,600,270,0.5,8,4,721.868897,179.335391,312.607386,0.178987
0,600,270,0.5,8,4,719.510668,204.037584,310.249158,0.17915
0,600,270,0.5,8,4,720.022855,219.725155,310.761344,0.180943
1,600,270,0.5,8,4,1144.27795,232.815093,108.721488,0.157959
1,600,270,0.5,8,4,1140.863304,213.454055,105.306842,0.16174
1,600,270,0.5,8,4,1140.967731,229.003596,105.41127,0.076519
1,600,270,0.5,8,4,1149.844268,252.060203,114.287807,0.081077
1,600,270,0.5,8,4,1145.106406,256.04067,109.549944,0.078552
1,600,270,0.5,8,4,1138.609503,250.085234,103.053041,0.076523
1,600,270,0.5,8,4,1140.444954,239.47144,104.888493,0.076512
2,600,270,0.5,8,4,1215.26545,155.30096,68.652738,0.05626
2,600,270,0.5,8,4,1214.269554,160.308535,67.656842,0.06024
2,600,270,0.5,8,4,1211.423981,138.190659,64.81127,0.03054
2,600,270,0.5,8,4,1214.050518,147.503655,67.437807,0.028584
2,600,270,0.5,8,4,1212.131406,145.632069,65.518694,0.029168
2,600,270,0.5,8,4,1212.534503,154.673282,65.921791,0.032204
2,600,270,0.5,8,4,1212.857454,155.61126,66.244743,0.031341
3,600,270,0.5,8,4,342.996158,161.687352,70.198052,0.028774
3,600,270,0.5,8,4,341.666566,152.902871,68.868461,0.030138
3,600,270,0.5,8,4,340.272816,157.108499,67.474711,0.028959
3,600,270,0.5,8,4,342.097816,162.767776,69.299711,0.029673
3,600,270,0.5,8,4,341.783658,160.263349,68.985552,0.027479
3,600,270,0.5,8,4,339.941566,154.726452,67.143461,0.028928
3,600,270,0.5,8,4,341.404066,163.158241,68.605961,0.030456
0,800,270,0.5,8,4,642.255392,113.491246,354.793588,0.183711
0,800,270,0.5,8,4,639.715571,128.656187,352.253766,0.200582
0,800,270,0.5,8,4,650.315954,121.164922,362.854149,0.105086
0,800,270,0.5,8,4,647.113952,117.165901,359.652147,0.402469
0,800,270,0.5,8,4,651.111509,154.076869,363.649705,0.104975
0,800,270,0.5,8,4,658.266065,201.345605,370.804261,0.124034
0,800,270,0.5,8,4,645.753218,225.598467,358.291414,0.201523
1,800,270,0.5,8,4,1016.664625,201.752615,102.90787,0.061119
1,800,270,0.5,8,4,1014.124803,197.476003,100.368048,0.063809
1,800,270,0.5,8,4,1025.069609,189.396973,111.312854,0.050744
1,800,270,0.5,8,4,1021.523184,203.178123,107.766429,0.094847
1,800,270,0.5,8,4,1025.520742,189.234517,111.763987,0.05081
1,800,270,0.5,8,4,1025.215205,205.30286,111.45845,0.051435
1,800,270,0.5,8,4,1020.162451,213.537132,106.405695,0.063932
2,800,270,0.5,8,4,1092.389625,124.711791,67.57662,0.03072
2,800,270,0.5,8,4,1089.493553,131.213568,64.680548,0.030872
2,800,270,0.5,8,4,1087.863359,129.88305,63.050354,0.021881
2,800,270,0.5,8,4,1091.223184,141.091535,66.410179,0.041125
2,800,270,0.5,8,4,1088.720742,137.952792,63.907737,0.02149
2,800,270,0.5,8,4,1087.765205,113.1643,62.9522,0.021811
2,800,270,0.5,8,4,1089.118701,133.278528,64.305695,0.029011
3,800,270,0.5,8,4,224.146036,133.720878,73.147637,0.020061
3,800,270,0.5,8,4,222.977286,133.406083,71.978887,0.019955
3,800,270,0.5,8,4,223.614786,131.667967,72.616387,0.01998
3,800,270,0.5,8,4,223.846036,132.56723,72.847637,0.02011
3,800,270,0.5,8,4,218.644818,122.952689,67.646419,0.018591
3,800,270,0.5,8,4,218.382318,122.807515,67.383919,0.018598
3,800,270,0.5,8,4,220.244818,136.252296,69.246419,0.019228
0,400,300,0.5,8,4,622.594707,170.599668,139.746851,0.567749
0,400,300,0.5,8,4,612.73493,51.49123,129.887074,0.688038
0,400,300,0.5,8,4,618.755117,163.148892,135.907261,0.734411
0,400,300,0.5,8,4,616.236048,218.095467,133.388193,0.733785
0,400,300,0.5,8,4,616.454365,214.063405,133.606509,0.739252
0,400,300,0.5,8,4,622.456707,156.582803,139.608851,0.749108
0,400,300,0.5,8,4,618.119291,217.203001,135.271435,0.725888
1,400,300,0.5,8,4,1210.911913,146.031787,101.769106,0.325773
1,400,300,0.5,8,4,1228.959754,58.960804,119.816947,0.54142
1,400,300,0.5,8,4,1213.934076,155.83783,104.791269,0.431714
1,400,300,0.5,8,4,1214.109475,178.728519,104.966668,0.43012
1,400,300,0.5,8,4,1215.685331,176.088038,106.542524,0.43343
1,400,300,0.5,8,4,1197.985068,144.171528,88.842261,0.347122
1,400,300,0.5,8,4,1213.850981,177.266674,104.708174,0.426906
2,400,300,0.5,8,4,1296.168163,158.306198,75.969106,0.108844
2,400,300,0.5,8,4,1293.041004,156.419595,72.841947,0.075124
2,400,300,0.5,8,4,1298.065326,192.302012,77.866269,0.125026
2,400,300,0.5,8,4,1297.503225,193.181627,77.304168,0.120729
2,400,300,0.5,8,4,1292.104081,198.707147,71.905024,0.098533
2,400,300,0.5,8,4,1293.216318,165.120745,73.017261,0.162719
2,400,300,0.5,8,4,1290.738481,181.743504,70.539424,0.09888
3,400,300,0.5,8,4,424.277971,191.229129,77.89352,0.048494
3,400,300,0.5,8,4,422.696171,183.966784,76.31172,0.050666
3,400,300,0.5,8,4,422.659859,167.947519,76.275408,0.059495
3,400,300,0.5,8,4,422.759859,176.574769,76.375408,0.059498
3,400,300,0.5,8,4,422.784859,166.270619,76.400408,0.05948
3,400,300,0.5,8,4,422.784859,175.13057,76.400408,0.059589
3,400,300,0.5,8,4,423.309859,168.716875,76.925408,0.060548
0,600,300,0.5,8,4,521.583414,120.424999,163.938914,0.25609
0,600,300,0.5,8,4,512.924298,129.269712,155.279798,0.255388
0,600,300,0.5,8,4,489.945222,131.011863,132.300722,0.426979
0,600,300,0.5,8,4,495.357421,122.603927,137.712921,0.441578
0,600,300,0.5,8,4,497.037234,134.571031,139.392734,0.436134
0,600,300,0.5,8,4,504.797301,113.359707,147.152801,0.419129
0,600,300,0.5,8,4,494.781615,102.932224,137.137115,0.430319
1,600,300,0.5,8,4,1103.523262,183.296138,119.583811,0.155777
1,600,300,0.5,8,4,1113.69262,162.215606,129.753169,0.199145
1,600,300,0.5,8,4,1078.66293,197.138149,94.723479,0.273025
1,600,300,0.5,8,4,1081.937474,194.681216,97.998023,0.282369
1,600,300,0.5,8,4,1102.1774,176.270665,118.237949,0.345142
1,600,300,0.5,8,4,1091.170792,161.551243,107.231341,0.285923
1,600,300,0.5,8,4,1082.685856,179.408643,98.746405,0.275631
2,600,300,0.5,8,4,1161.092012,137.881002,66.096311,0.037188
2,600,300,0.5,8,4,1164.67387,127.951614,69.678169,0.033357
2,600,300,0.5,8,4,1164.38168,130.404745,69.385979,0.095582
2,600,300,0.5,8,4,1160.387474,122.874174,65.391773,0.083376
2,600,300,0.5,8,4,1164.28365,128.90387,69.287949,0.065136
2,600,300,0.5,8,4,1163.652042,121.167067,68.656341,0.075852
2,600,300,0.5,8,4,1169.092106,129.158166,74.096405,0.094589
3,600,300,0.5,8,4,294.937757,166.961585,73.756662,0.030285
3,600,300,0.5,8,4,295.394007,161.561055,74.212912,0.029494
3,600,300,0.5,8,4,293.516132,154.680337,72.335037,0.028359
3,600,300,0.5,8,4,296.375257,156.335971,75.194162,0.031141
3,600,300,0.5,8,4,294.675257,153.670736,73.494162,0.030662
3,600,300,0.5,8,4,295.660046,156.431757,74.478951,0.030553
3,600,300,0.5,8,4,294.825257,159.098345,73.644162,0.030741
0,800,300,0.5,8,4,410.424636,153.360884,188.113143,0.20455
0,800,300,0.5,8,4,402.481515,124.15709,180.170022,0.211623
0,800,300,0.5,8,4,412.587343,164.241106,190.27585,0.223376
0,800,300,0.5,8,4,378.50121,161.082496,156.189717,0.197977
0,800,300,0.5,8,4,394.089424,164.587431,171.777931,0.231914
0,800,300,0.5,8,4,423.153318,157.291379,200.841825,0.217123
0,800,300,0.5,8,4,417.475712,151.373122,195.164219,0.220059
1,800,300,0.5,8,4,950.283121,180.003157,101.676677,0.116648
1,800,300,0.5,8,4,1012.514689,95.837965,163.908245,0.165808
1,800,300,0.5,8,4,976.041286,202.273611,127.434842,0.143032
1,800,300,0.5,8,4,958.97043,177.236033,110.363986,0.154947
1,800,300,0.5,8,4,957.852595,181.023309,109.246151,0.128401
1,800,300,0.5,8,4,984.554842,181.549472,135.948398,0.139588
1,800,300,0.5,8,4,982.318448,180.150338,133.712004,0.134052
2,800,300,0.5,8,4,1022.383121,100.876161,62.720427,0.045188
2,800,300,0.5,8,4,1031.639689,76.671148,71.976995,0.02064
2,800,300,0.5,8,4,1031.203786,97.678109,71.541092,0.033656
2,800,300,0.5,8,4,1026.33293,93.501465,66.670236,0.041757
2,800,300,0.5,8,4,1024.933845,81.484286,65.271151,0.040141
2,800,300,0.5,8,4,1028.829842,73.607688,69.167148,0.027555
2,800,300,0.5,8,4,1030.124698,101.991933,70.462004,0.029179
3,800,300,0.5,8,4,161.906032,129.206041,76.057944,0.02004
3,800,300,0.5,8,4,158.826387,122.64898,72.978299,0.020234
3,800,300,0.5,8,4,163.524782,117.432037,77.676694,0.020278
3,800,300,0.5,8,4,160.770137,125.055982,74.922049,0.020432
3,800,300,0.5,8,4,158.259543,123.66109,72.411455,0.019647
3,800,300,0.5,8,4,163.456032,123.043992,77.607944,0.02017
3,800,300,0.5,8,4,159.257637,126.327524,73.409549,0.020059
0,400,240,0.75,8,4,747.563887,20.580268,186.522681,0.602593
0,400,240,0.75,8,4,744.977903,20.580108,183.936697,0.651407
0,400,240,0.75,8,4,748.861537,20.580102,187.820332,0.383653
0,400,240,0.75,8,4,747.563887,20.580262,186.522681,0.399593
0,400,240,0.75,8,4,748.861537,20.580223,187.820332,0.383652
0,400,240,0.75,8,4,752.563128,20.58019,191.521922,0.340622
0,400,240,0.75,8,4,749.000816,20.580014,187.959611,0.384498
1,400,240,0.75,8,4,1362.867731,10.492741,175.531574,0.376135
1,400,240,0.75,8,4,1358.723744,10.124046,171.387587,0.406989
1,400,240,0.75,8,4,1366.555213,9.969441,179.219056,0.242687
